row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_or_region,city,state_or_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost
7774,US-2024-125472-CHO-MIL-31000,2024-05-30,2029-11-21,"First Class",125472,"United States",Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
8263,US-2024-168396-CHO-FUD-51000,2024-08-03,2030-01-29,"Second Class",168396,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
8264,US-2024-168396-CHO-TRI-54000,2024-08-03,2030-01-29,"Second Class",168396,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
8906,US-2024-101574-CHO-FUD-51000,2024-09-28,2030-03-27,"Standard Class",101574,"United States","Los Angeles",California,90032,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
4415,US-2023-122182-CHO-SCR-58000,2023-03-10,2028-09-03,"Standard Class",122182,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
4707,US-2023-148698-CHO-SCR-58000,2023-05-02,2028-10-27,"Standard Class",148698,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
5665,US-2023-165918-CHO-TRI-54000,2023-09-10,2029-03-06,"Standard Class",165918,"United States",Edmonds,Washington,98026,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
5666,US-2023-165918-CHO-MIL-31000,2023-09-10,2029-03-06,"Standard Class",165918,"United States",Edmonds,Washington,98026,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
5667,US-2023-165918-CHO-FUD-51000,2023-09-10,2029-03-06,"Standard Class",165918,"United States",Edmonds,Washington,98026,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
6224,US-2023-124667-CHO-MIL-31000,2023-11-11,2029-05-08,"Standard Class",124667,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
6228,US-2023-124667-CHO-TRI-54000,2023-11-11,2029-05-08,"Standard Class",124667,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
6953,US-2024-145338-CHO-FUD-51000,2024-01-29,2029-07-24,"First Class",145338,"United States",Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
6999,US-2024-115105-CHO-FUD-51000,2024-02-06,2029-08-03,"Standard Class",115105,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
4221,US-2023-166912-CHO-TRI-54000,2023-01-15,2028-07-09,"First Class",166912,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
5306,US-2023-128307-OTH-GUM-21000,2023-07-25,2029-01-18,"Standard Class",128307,"United States",Houston,Texas,77041,Other,Interior,OTH-GUM-21000,"Wonka Gum",1.25,1,0.65,0.6
7249,US-2024-155985-CHO-SCR-58000,2024-03-23,2029-09-15,"First Class",155985,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",28.8,8,20,8.8
8145,US-2024-105046-CHO-FUD-51000,2024-07-17,2030-01-13,"Standard Class",105046,"United States",Rome,"New York",13440,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
8147,US-2024-105046-CHO-TRI-54000,2024-07-17,2030-01-13,"Standard Class",105046,"United States",Rome,"New York",13440,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
8151,US-2024-105046-CHO-NUT-13000,2024-07-17,2030-01-13,"Standard Class",105046,"United States",Rome,"New York",13440,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
8513,US-2024-137596-CHO-TRI-54000,2024-09-02,2030-02-28,"Standard Class",137596,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
8518,US-2024-137596-OTH-GUM-21000,2024-09-02,2030-02-28,"Standard Class",137596,"United States",Jackson,Michigan,49201,Other,Interior,OTH-GUM-21000,"Wonka Gum",8.75,7,4.55,4.2
8519,US-2024-137596-CHO-SCR-58000,2024-09-02,2030-02-28,"Standard Class",137596,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
4305,US-2023-161662-CHO-SCR-58000,2023-02-07,2028-08-01,"First Class",161662,"United States",Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
5967,US-2023-125220-CHO-TRI-54000,2023-10-14,2029-04-10,"Standard Class",125220,"United States",Appleton,Wisconsin,54915,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
6291,US-2023-108630-CHO-MIL-31000,2023-11-18,2029-05-10,"Same Day",108630,"United States",Concord,California,94521,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
6908,US-2024-141782-CHO-FUD-51000,2024-01-21,2029-07-17,"Standard Class",141782,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
8850,US-2024-121314-CHO-MIL-31000,2024-09-23,2030-03-19,"First Class",121314,"United States",Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
2911,US-2022-122406-CHO-MIL-31000,2022-08-02,2028-01-26,"Second Class",122406,"United States",Providence,"Rhode Island",2908,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
2914,US-2022-122406-CHO-FUD-51000,2022-08-02,2028-01-26,"Second Class",122406,"United States",Providence,"Rhode Island",2908,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
2915,US-2022-122406-CHO-NUT-13000,2022-08-02,2028-01-26,"Second Class",122406,"United States",Providence,"Rhode Island",2908,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
3184,US-2022-115924-CHO-SCR-58000,2022-09-14,2028-03-10,"Second Class",115924,"United States","Des Moines",Iowa,50315,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
4737,US-2023-118052-CHO-FUD-51000,2023-05-06,2028-10-30,"Standard Class",118052,"United States",Lorain,Ohio,44052,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",25.2,7,16.8,8.4
4738,US-2023-146857-CHO-TRI-54000,2023-05-06,2028-10-28,"Second Class",146857,"United States",Springfield,Missouri,65807,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
4740,US-2023-118052-CHO-NUT-13000,2023-05-06,2028-10-30,"Standard Class",118052,"United States",Lorain,Ohio,44052,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
4741,US-2023-118052-CHO-TRI-54000,2023-05-06,2028-10-30,"Standard Class",118052,"United States",Lorain,Ohio,44052,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
5604,US-2023-140774-CHO-SCR-58000,2023-09-05,2029-03-02,"Standard Class",140774,"United States",Olathe,Kansas,66062,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
7450,US-2024-166324-CHO-MIL-31000,2024-04-20,2029-10-12,"First Class",166324,"United States",Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
7453,US-2024-166324-CHO-NUT-13000,2024-04-20,2029-10-12,"First Class",166324,"United States",Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
7456,US-2024-166324-CHO-FUD-51000,2024-04-20,2029-10-12,"First Class",166324,"United States",Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
754,US-2021-109904-CHO-NUT-13000,2021-07-14,2027-01-07,"Second Class",109904,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
836,US-2021-117345-CHO-SCR-58000,2021-08-01,2027-01-26,"Standard Class",117345,"United States",Charlotte,"North Carolina",28205,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
837,US-2021-117345-CHO-TRI-54000,2021-08-01,2027-01-26,"Standard Class",117345,"United States",Charlotte,"North Carolina",28205,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
841,US-2021-117345-CHO-FUD-51000,2021-08-01,2027-01-26,"Standard Class",117345,"United States",Charlotte,"North Carolina",28205,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
2690,US-2022-137281-CHO-SCR-58000,2022-06-13,2027-12-08,"Standard Class",137281,"United States",Roswell,Georgia,30076,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
2790,US-2022-116750-CHO-SCR-58000,2022-07-05,2027-12-31,"Second Class",116750,"United States",Fayetteville,"North Carolina",28314,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
2801,US-2022-116260-CHO-MIL-31000,2022-07-06,2028-01-02,"Standard Class",116260,"United States",Vineland,"New Jersey",8360,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
6321,US-2023-100041-CHO-MIL-31000,2023-11-20,2029-05-17,"Standard Class",100041,"United States",Columbus,Indiana,47201,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
6328,US-2023-100041-CHO-FUD-51000,2023-11-20,2029-05-17,"Standard Class",100041,"United States",Columbus,Indiana,47201,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
6330,US-2023-100041-CHO-SCR-58000,2023-11-20,2029-05-17,"Standard Class",100041,"United States",Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
8939,US-2024-120908-OTH-KAZ-38000,2024-09-30,2030-03-25,"First Class",120908,"United States",Philadelphia,Pennsylvania,19120,Other,Atlantic,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21
1217,US-2021-141355-CHO-TRI-54000,2021-09-25,2027-03-23,"Standard Class",141355,"United States",Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
4733,US-2023-137729-CHO-MIL-31000,2023-05-05,2028-10-29,"Standard Class",137729,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
4735,US-2023-137729-CHO-NUT-13000,2023-05-05,2028-10-29,"Standard Class",137729,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
5316,US-2023-105452-CHO-MIL-31000,2023-07-28,2029-01-21,"Standard Class",105452,"United States",Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
5317,US-2023-105452-CHO-FUD-51000,2023-07-28,2029-01-21,"Standard Class",105452,"United States",Pasadena,Texas,77506,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
9586,US-2024-103380-CHO-NUT-13000,2024-11-21,2030-05-18,"Standard Class",103380,"United States",Pasadena,California,91104,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
9588,US-2024-103380-CHO-TRI-54000,2024-11-21,2030-05-18,"Standard Class",103380,"United States",Pasadena,California,91104,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
9595,US-2024-103380-CHO-MIL-31000,2024-11-21,2030-05-18,"Standard Class",103380,"United States",Pasadena,California,91104,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
115,US-2021-165568-CHO-SCR-58000,2021-02-15,2026-08-12,"Standard Class",165568,"United States",Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
3513,US-2022-145758-OTH-LIC-15000,2022-10-30,2028-04-21,"Same Day",145758,"United States","New York City","New York",10024,Other,Atlantic,OTH-LIC-15000,"Lickable Wallpaper",80,4,40,40
5154,US-2023-159940-CHO-SCR-58000,2023-07-07,2028-12-31,"Second Class",159940,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
5157,US-2023-159940-CHO-FUD-51000,2023-07-07,2028-12-31,"Second Class",159940,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
5163,US-2023-159940-CHO-NUT-13000,2023-07-07,2028-12-31,"Second Class",159940,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",31.41,9,22.41,9
5340,US-2023-156265-OTH-GUM-21000,2023-08-02,2029-01-24,"Second Class",156265,"United States","Los Angeles",California,90032,Other,Pacific,OTH-GUM-21000,"Wonka Gum",2.5,2,1.3,1.2
5341,US-2023-156265-CHO-TRI-54000,2023-08-02,2029-01-24,"Second Class",156265,"United States","Los Angeles",California,90032,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
5342,US-2023-156265-CHO-FUD-51000,2023-08-02,2029-01-24,"Second Class",156265,"United States","Los Angeles",California,90032,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
7330,US-2024-134495-CHO-MIL-31000,2024-04-01,2029-09-25,"Second Class",134495,"United States",Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
7332,US-2024-134495-CHO-FUD-51000,2024-04-01,2029-09-25,"Second Class",134495,"United States",Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
7340,US-2024-134495-CHO-SCR-58000,2024-04-01,2029-09-25,"Second Class",134495,"United States",Jacksonville,Florida,32216,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
8591,US-2024-124779-CHO-TRI-54000,2024-09-08,2030-03-04,"First Class",124779,"United States",Arlington,Texas,76017,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
8596,US-2024-124779-OTH-GUM-21000,2024-09-08,2030-03-04,"First Class",124779,"United States",Arlington,Texas,76017,Other,Interior,OTH-GUM-21000,"Wonka Gum",5,4,2.6,2.4
8602,US-2024-124779-CHO-FUD-51000,2024-09-08,2030-03-04,"First Class",124779,"United States",Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
8767,US-2024-133333-CHO-FUD-51000,2024-09-18,2030-03-15,"Standard Class",133333,"United States","Green Bay",Wisconsin,54302,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
9111,US-2024-114804-CHO-SCR-58000,2024-10-17,2030-04-11,"Second Class",114804,"United States",Modesto,California,95351,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
1736,US-2021-163013-CHO-NUT-13000,2021-11-28,2027-05-27,"Standard Class",163013,"United States",Montgomery,Alabama,36116,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
8676,US-2024-140676-CHO-NUT-13000,2024-09-12,2030-03-08,"First Class",140676,"United States",Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",24.43,7,17.43,7
8680,US-2024-140676-CHO-TRI-54000,2024-09-12,2030-03-08,"First Class",140676,"United States",Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
9835,US-2024-117128-CHO-TRI-54000,2024-12-05,2030-05-31,"Second Class",117128,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
9837,US-2024-117128-CHO-FUD-51000,2024-12-05,2030-05-31,"Second Class",117128,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",21.6,6,14.4,7.2
367,US-2021-167724-CHO-TRI-54000,2021-04-13,2026-10-09,"Standard Class",167724,"United States",Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
747,US-2021-110184-CHO-FUD-51000,2021-07-12,2027-01-06,"Standard Class",110184,"United States","Los Angeles",California,90036,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",32.4,9,21.6,10.8
1954,US-2021-138247-CHO-TRI-54000,2021-12-24,2027-06-21,"Standard Class",138247,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
1956,US-2021-138247-CHO-NUT-13000,2021-12-24,2027-06-21,"Standard Class",138247,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
1959,US-2021-138247-CHO-SCR-58000,2021-12-24,2027-06-21,"Standard Class",138247,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
1961,US-2021-138247-CHO-FUD-51000,2021-12-24,2027-06-21,"Standard Class",138247,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
1962,US-2021-138247-OTH-LIC-15000,2021-12-24,2027-06-21,"Standard Class",138247,"United States","Los Angeles",California,90045,Other,Pacific,OTH-LIC-15000,"Lickable Wallpaper",140,7,70,70
2538,US-2022-145835-CHO-TRI-54000,2022-05-13,2027-11-08,"Second Class",145835,"United States",Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
2539,US-2022-145835-CHO-MIL-31000,2022-05-13,2027-11-08,"Second Class",145835,"United States",Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
2588,US-2022-113327-CHO-MIL-31000,2022-05-26,2027-11-19,"Second Class",113327,"United States",Jacksonville,"North Carolina",28540,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
2589,US-2022-113327-CHO-SCR-58000,2022-05-26,2027-11-19,"Second Class",113327,"United States",Jacksonville,"North Carolina",28540,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
2590,US-2022-113327-CHO-TRI-54000,2022-05-26,2027-11-19,"Second Class",113327,"United States",Jacksonville,"North Carolina",28540,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
4271,US-2023-159891-CHO-NUT-13000,2023-01-31,2028-07-29,"Standard Class",159891,"United States",Atlanta,Georgia,30318,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",3.49,1,2.49,1
4273,US-2023-159891-CHO-SCR-58000,2023-01-31,2028-07-29,"Standard Class",159891,"United States",Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",28.8,8,20,8.8
4627,US-2023-149111-CHO-NUT-13000,2023-04-17,2028-10-11,"Second Class",149111,"United States",Raleigh,"North Carolina",27604,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",27.92,8,19.92,8
4630,US-2023-149111-CHO-TRI-54000,2023-04-17,2028-10-11,"Second Class",149111,"United States",Raleigh,"North Carolina",27604,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
4695,US-2023-120460-CHO-FUD-51000,2023-04-30,2028-10-25,"Standard Class",120460,"United States",Dallas,Texas,75081,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
6180,US-2023-162348-CHO-FUD-51000,2023-11-10,2029-05-07,"Standard Class",162348,"United States",Sacramento,California,95823,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
7120,US-2024-119039-CHO-SCR-58000,2024-03-06,2029-08-31,"Standard Class",119039,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",32.4,9,22.5,9.9
9973,US-2024-151799-CHO-MIL-31000,2024-12-14,2030-06-10,"Standard Class",151799,"United States",Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
9977,US-2024-151799-CHO-SCR-58000,2024-12-14,2030-06-10,"Standard Class",151799,"United States",Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
1520,US-2021-103219-CHO-NUT-13000,2021-11-09,2027-05-06,"Standard Class",103219,"United States","New York City","New York",10035,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",31.41,9,22.41,9
4973,US-2023-154662-CHO-SCR-58000,2023-06-09,2028-12-06,"Standard Class",154662,"United States",Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
7162,US-2024-106859-CHO-MIL-31000,2024-03-13,2029-09-08,"Second Class",106859,"United States",Albuquerque,"New Mexico",87105,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
7167,US-2024-106859-CHO-FUD-51000,2024-03-13,2029-09-08,"Second Class",106859,"United States",Albuquerque,"New Mexico",87105,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
7174,US-2024-106859-CHO-SCR-58000,2024-03-13,2029-09-08,"Second Class",106859,"United States",Albuquerque,"New Mexico",87105,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",28.8,8,20,8.8
9202,US-2024-102729-CHO-FUD-51000,2024-10-26,2030-04-23,"Standard Class",102729,"United States",Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
247,US-2021-148040-CHO-FUD-51000,2021-03-22,2026-09-16,"Standard Class",148040,"United States",Tucson,Arizona,85705,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
251,US-2021-148040-CHO-TRI-54000,2021-03-22,2026-09-16,"Standard Class",148040,"United States",Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
8103,US-2024-169012-CHO-NUT-13000,2024-07-10,2030-01-04,"Standard Class",169012,"United States",Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
9304,US-2024-161130-CHO-FUD-51000,2024-11-03,2030-05-01,"Standard Class",161130,"United States",Miami,Florida,33178,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
1495,US-2021-114377-CHO-MIL-31000,2021-11-05,2027-04-28,"Same Day",114377,"United States",Hampton,Virginia,23666,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
1811,US-2021-155390-CHO-MIL-31000,2021-12-06,2027-06-03,"Standard Class",155390,"United States",Memphis,Tennessee,38109,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
3247,US-2022-141565-CHO-FUD-51000,2022-09-20,2028-03-16,"Standard Class",141565,"United States",Nashville,Tennessee,37211,Chocolate,Gulf,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",21.6,6,14.4,7.2
3252,US-2022-141565-CHO-MIL-31000,2022-09-20,2028-03-16,"Standard Class",141565,"United States",Nashville,Tennessee,37211,Chocolate,Gulf,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
4179,US-2022-120901-CHO-NUT-13000,2022-12-31,2028-06-26,"Standard Class",120901,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
4180,US-2022-120901-CHO-MIL-31000,2022-12-31,2028-06-26,"Standard Class",120901,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
4181,US-2022-120901-CHO-SCR-58000,2022-12-31,2028-06-26,"Standard Class",120901,"United States",Austin,Texas,78745,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
6283,US-2023-134110-CHO-SCR-58000,2023-11-17,2029-05-10,"First Class",134110,"United States","The Colony",Texas,75056,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
